INT	INT	INT	STRING	INT	INT	INT		
10308091	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng b¸ giäm t¯c		1	0		
10308092	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái phá trán		1	0		
10308093	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308094	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng b¸ giäm t¯c		1	0		
10308095	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái phá trán		1	0		
10308096	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308097	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng b¸ giäm t¯c		1	0		
10308098	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái phá trán		1	0		
10308099	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308100	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng b¸ giäm t¯c		1	0		
10308101	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308102	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308103	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng b¸ giäm t¯c		1	0		
10308104	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308105	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308106	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng b¸ giäm t¯c		1	0		
10308107	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308108	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308109	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng b¸ giäm t¯c		1	0		
10308110	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308111	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308112	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng b¸ giäm t¯c		1	0		
10308113	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308114	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308115	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng b¸ giäm t¯c		1	0		
10308116	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308117	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308118	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút khí cüa ð¯i phß½ng		1	0		
10308119	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái phá trán		1	0		
10308120	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308121	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút khí cüa ð¯i phß½ng		1	0		
10308122	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái phá trán		1	0		
10308123	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308124	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút khí cüa ð¯i phß½ng		1	0		
10308125	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái phá trán		1	0		
10308126	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308127	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308128	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái phá trán		1	0		
10308129	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308130	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308131	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái phá trán		1	0		
10308132	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308133	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308134	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái phá trán		1	0		
10308135	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308136	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308137	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái phá trán		1	0		
10308138	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308139	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308140	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái phá trán		1	0		
10308141	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308142	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308143	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái phá trán		1	0		
10308144	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308145	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái ðä nµ		1	0		
10308146	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308147	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308148	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái ðä nµ		1	0		
10308149	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308150	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308151	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái ðä nµ		1	0		
10308152	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308153	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308154	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút khí cüa ð¯i phß½ng		1	0		
10308155	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308156	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308157	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút khí cüa ð¯i phß½ng		1	0		
10308158	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308159	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308160	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút khí cüa ð¯i phß½ng		1	0		
10308161	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308162	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308163	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút khí cüa ð¯i phß½ng		1	0		
10308164	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308165	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308166	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút khí cüa ð¯i phß½ng		1	0		
10308167	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308168	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308169	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút khí cüa ð¯i phß½ng		1	0		
10308170	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308171	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng b¸ giäm t¯c		1	0		
10308172	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308173	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308174	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng b¸ giäm t¯c		1	0		
10308175	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308176	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10308177	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng b¸ giäm t¯c		1	0		
10308178	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® hút máu cüa ð¯i phß½ng		1	0		
10308179	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc		1	0		
10410082	24	-1	-1		1	0		
10410083	24	-1	-1		1	0		
10410084	24	-1	-1		1	0		
10410085	24	-1	-1		1	0		
10410086	24	-1	-1		1	0		
10410087	24	-1	-1		1	0		
10410088	24	-1	-1		1	0		
10410089	24	-1	-1		1	0		
10410090	24	-1	-1		1	0		
10410091	24	-1	-1		1	0		
10410092	24	-1	-1		1	0		
10410093	24	-1	-1		1	0		
10410094	24	-1	-1		1	0		
10410095	24	-1	-1		1	0		
10410096	24	-1	-1		1	0		
10410097	24	-1	-1		1	0		
10410098	168	-1	-1	1	1	0		
10410099	168	-1	-1	1	1	0		
10410100	168	-1	-1	1	1	0		
10410101	168	-1	-1	1	1	0		
10410102	168	-1	-1	1	1	0		
10410103	168	-1	-1	1	1	0		
10410104	168	-1	-1	1	1	0		
10410105	168	-1	-1	1	1	0		
10410106	168	-1	-1	1	1	0		
10410107	168	-1	-1	1	1	0		
10410108	-1	-1	-1	1	1	0		
10410109	-1	-1	-1	1	1	0		
10410110	-1	-1	-1	1	1	0		
10410111	-1	-1	-1	1	1	0		
10410112	-1	-1	-1	1	1	0		
10410113	-1	-1	-1	1	1	0		
10410114	-1	-1	-1	1	1	0		
10410115	-1	-1	-1	1	1	0		
10410116	-1	-1	-1	1	1	0		
10410117	-1	-1	-1	1	1	0		
10410118	168	-1	-1	1	1	0		
10410119	168	-1	-1	1	1	0		
10410120	168	-1	-1	1	1	0		
10410121	168	-1	-1	1	1	0		
10410122	168	-1	-1	1	1	0		
10410123	168	-1	-1	1	1	0		
10410124	168	-1	-1	1	1	0		
10410125	168	-1	-1	1	1	0		
10410126	168	-1	-1	1	1	0		
10410127	168	-1	-1	1	1	0		
10422016	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái phong huy®t		1	0		
10423024	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái ma tý		1	0		
10423025	-1	-1	#c00ff00Trang b¸: sau khi ðánh trúng ð¯i thü có tÖ l® khiªn cho ð¯i thü b¸ Tê Li®t		1	0		
10423026	-1	-1	#c00ff00Trang b¸: khi ðánh trúng có tÖ l® khiªn ð¯i phß½ng r½i vào trÕng thái ma tý		1	0		
#								
10433301	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GNgßng Lñc Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 58 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 18443 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10433302	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GNgßng Lñc Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 93 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 20493 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10433303	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GNgßng Lñc Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 117 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 24591 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10433304	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GNgßng Lñc Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 128 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 26640 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10433305	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GNgßng Lñc Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 140 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 28690 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10433306	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GNgßng Lñc Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 58 ði¬m, kéo dài 10s#r#GCu°ng Lôi Thiên Giáng (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Huy«n công tång 1795 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10433307	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GNgßng Lñc Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 93 ði¬m, kéo dài 10s#r#GCu°ng Lôi Thiên Giáng (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Huy«n công tång 1995 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10433308	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GNgßng Lñc Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 117 ði¬m, kéo dài 10s#r#GCu°ng Lôi Thiên Giáng (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Huy«n công tång 2394 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10433309	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GNgßng Lñc Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 128 ði¬m, kéo dài 10s#r#GCu°ng Lôi Thiên Giáng (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Huy«n công tång 2593 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10433310	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GNgßng Lñc Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 140 ði¬m, kéo dài 10s#r#GCu°ng Lôi Thiên Giáng (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Huy«n công tång 2793 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10433311	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GNgßng Lñc Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 58 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 18620 ði¬m. "	0	1	0	0	0
10433312	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GNgßng Lñc Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 93 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 20690 ði¬m. "	0	1	0	0	0
10433313	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GNgßng Lñc Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 117 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 24828 ði¬m. "	0	1	0	0	0
10433314	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GNgßng Lñc Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 128 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 26896 ði¬m. "	0	1	0	0	0
10433315	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GNgßng Lñc Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 140 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 28887 ði¬m. "	0	1	0	0	0
10433316	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GNgßng Lñc Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 58 ði¬m, kéo dài 10s#r#GThiên Lôi Oanh Ðïnh (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Huy«n công tång 1812 ði¬m."	0	1	0	0	0
10433317	-1	-1	"#c00ffffThuµc tính#ccccc66 Huy«n#c00ffff, kh¡c chª #c6699ffBång#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GNgßng Lñc Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 93 ði¬m, kéo dài 10s#r#GThiên Lôi Oanh Ðïnh (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Huy«n công tång 2014 ði¬m."	0	1	0	0	0
